18,0.238945,0.466830,2.990633,0.000000
19,0.208879,0.431618,2.969497,0.000000
20,0.183524,0.388800,0.000000,0.000000
0,0.376051,0.765190,1.610634,0.000000
1,0.447973,0.722982,0.000000,0.683794
2,0.513607,0.639774,-3.121786,0.000000
3,0.563248,0.574212,2.817165,0.000000
4,0.612419,0.540694,0.000000,0.000000
5,0.435658,0.474340,0.000000,0.319507
6,0.461329,0.381333,-2.989977,0.000000
7,0.469017,0.316309,-3.064419,0.000000
8,0.471581,0.253049,0.000000,0.000000
9,0.388280,0.458375,0.000000,0.427466
10,0.392408,0.340570,-3.103349,0.000000
11,0.392135,0.255501,-3.109819,0.000000
12,0.389746,0.187251,0.000000,0.000000
13,0.342267,0.479555,0.000000,0.953506
14,0.315413,0.383645,3.030834,0.000000
15,0.304865,0.319208,3.075128,0.000000
16,0.299170,0.259931,0.000000,0.000000
17,0.301640,0.532743,0.000000,0.000000
18,0.243742,0.486054,3.030647,0.000000
19,0.210985,0.453023,2.921249,0.000000
20,0.182373,0.407475,0.000000,0.000000
0,0.381793,0.762299,1.610400,0.000000
1,0.465163,0.708833,0.000000,0.834013
2,0.526815,0.637411,2.999279,0.000000
3,0.578705,0.592232,2.914930,0.000000
4,0.625864,0.567096,0.000000,0.000000
5,0.441881,0.481098,0.000000,0.295778
6,0.464250,0.380703,-3.019025,0.000000
7,0.470945,0.311654,-3.055321,0.000000
8,0.471569,0.251535,0.000000,0.000000
9,0.393286,0.472249,0.000000,0.409441
10,0.391225,0.341057,3.109366,0.000000
11,0.392634,0.255785,-3.119211,0.000000
12,0.392231,0.186858,0.000000,0.000000
13,0.346972,0.494720,0.000000,0.906790
14,0.318006,0.388303,3.058563,0.000000
15,0.304769,0.316670,3.068451,0.000000
16,0.297960,0.254794,0.000000,0.000000
17,0.308205,0.546615,0.000000,0.000000
18,0.248253,0.493497,3.074723,0.000000
19,0.212986,0.457768,2.945463,0.000000
20,0.183680,0.413308,0.000000,0.000000
0,0.377369,0.778075,1.597653,0.000000
1,0.450945,0.729231,0.000000,0.750471
2,0.517549,0.652563,3.133734,0.000000
3,0.569035,0.594230,2.843993,0.000000
4,0.622688,0.561330,0.000000,0.000000
5,0.430602,0.498287,0.000000,0.353964
6,0.455462,0.400045,-3.067585,0.000000
7,0.468121,0.327963,-3.034624,0.000000
8,0.472624,0.260713,0.000000,0.000000
9,0.385271,0.483928,0.000000,0.449037
10,0.384446,0.365098,-3.128017,0.000000
11,0.382605,0.275321,-3.085627,0.000000
12,0.376958,0.201631,0.000000,0.000000
13,0.343084,0.502625,0.000000,0.895235
14,0.310604,0.410114,3.033259,0.000000
15,0.295996,0.347529,3.092470,0.000000
16,0.285966,0.292469,0.000000,0.000000
17,0.305401,0.549643,0.000000,0.000000
18,0.245885,0.501668,3.123557,0.000000
19,0.211866,0.473219,2.910285,0.000000
20,0.181133,0.432201,0.000000,0.000000
0,0.380317,0.789771,1.585845,0.000000
1,0.458816,0.738301,0.000000,0.799874
2,0.521589,0.666422,3.112760,0.000000
3,0.572677,0.611218,2.863307,0.000000
4,0.623379,0.580424,0.000000,0.000000
5,0.430075,0.508652,0.000000,0.300122
6,0.451568,0.406155,-3.053054,0.000000
7,0.460207,0.333388,-3.046458,0.000000
8,0.461776,0.265243,0.000000,0.000000
9,0.384660,0.501217,0.000000,0.405873
10,0.382518,0.372541,3.132589,0.000000
11,0.381851,0.285161,-3.114710,0.000000
12,0.379414,0.214602,0.000000,0.000000
13,0.341736,0.525376,0.000000,0.920303
14,0.312722,0.418561,3.076540,0.000000
15,0.298900,0.350441,3.081648,0.000000
16,0.290865,0.293518,0.000000,0.000000
17,0.305414,0.576184,0.000000,0.000000
18,0.245383,0.521410,3.129338,0.000000
19,0.210880,0.489145,2.988705,0.000000
20,0.180581,0.450586,0.000000,0.000000
0,0.381472,0.804402,1.563458,0.000000
1,0.454830,0.739745,0.000000,0.804796
2,0.518232,0.668194,3.075328,0.000000
3,0.574224,0.612865,2.931889,0.000000
4,0.628763,0.577927,0.000000,0.000000
5,0.425134,0.510087,0.000000,0.353215
6,0.447964,0.410391,-3.070814,0.000000
7,0.459242,0.337902,-3.037717,0.000000
8,0.462657,0.270281,0.000000,0.000000
9,0.379249,0.501462,0.000000,0.428538
10,0.374614,0.377503,3.131267,0.000000
11,0.372343,0.293545,-3.110606,0.000000
12,0.368533,0.227973,0.000000,0.000000
13,0.337868,0.525320,0.000000,0.903870
14,0.305369,0.423903,3.073219,0.000000
15,0.289435,0.359277,3.074755,0.000000
16,0.279748,0.304461,0.000000,0.000000
17,0.302855,0.580909,0.000000,0.000000
18,0.242106,0.527620,3.102256,0.000000
19,0.206457,0.493778,3.023275,0.000000
20,0.173322,0.453880,0.000000,0.000000
0,0.381988,0.811426,1.565948,0.000000
1,0.455446,0.732695,0.000000,0.794926
2,0.513418,0.657524,2.984368,0.000000
3,0.569837,0.604259,2.877098,0.000000
4,0.628066,0.573040,0.000000,0.000000
5,0.430121,0.508325,0.000000,0.421292
6,0.451025,0.400575,3.129283,0.000000
7,0.464179,0.336969,-3.019341,0.000000
8,0.468762,0.280991,0.000000,0.000000
9,0.380491,0.502786,0.000000,0.409613
10,0.370132,0.380423,3.105962,0.000000
11,0.366293,0.301875,-3.093587,0.000000
12,0.359989,0.236982,0.000000,0.000000
13,0.334458,0.526829,0.000000,0.881750
14,0.301344,0.421609,3.088540,0.000000
15,0.284848,0.357502,3.079397,0.000000
16,0.274150,0.301770,0.000000,0.000000
17,0.296906,0.580656,0.000000,0.000000
18,0.232969,0.522152,3.115705,0.000000
19,0.197712,0.488172,3.049533,0.000000
20,0.164187,0.449309,0.000000,0.000000
0,0.391650,0.814906,1.544181,0.000000
1,0.457272,0.735875,0.000000,0.785128
2,0.513735,0.651188,2.972874,0.000000
3,0.568527,0.593166,2.621614,0.000000
4,0.629748,0.574626,0.000000,0.000000
5,0.430341,0.509616,0.000000,0.430208
6,0.449140,0.396640,3.064977,0.000000
7,0.464083,0.335974,-3.051135,0.000000
8,0.472767,0.278923,0.000000,0.000000
9,0.383350,0.503129,0.000000,0.397458
10,0.374742,0.375953,-3.139775,0.000000
11,0.369799,0.304839,-3.098472,0.000000
12,0.362871,0.243531,0.000000,0.000000
13,0.338647,0.527730,0.000000,0.830831
14,0.304464,0.416387,3.093897,0.000000
15,0.287701,0.350781,3.118803,0.000000
16,0.273809,0.290745,0.000000,0.000000
17,0.300959,0.580184,0.000000,0.000000
18,0.233902,0.519295,3.120038,0.000000
19,0.197335,0.484624,2.986900,0.000000
20,0.160098,0.436379,0.000000,0.000000
0,0.393206,0.814446,1.533250,0.000000
1,0.454743,0.732194,0.000000,0.868527
2,0.509304,0.656736,2.894844,0.000000
3,0.566127,0.609066,2.661017,0.000000
4,0.631347,0.594656,0.000000,0.000000
5,0.430544,0.517767,0.000000,0.351930
6,0.446214,0.399107,3.047898,0.000000
7,0.462510,0.327901,-3.090093,0.000000
8,0.473775,0.263620,0.000000,0.000000
9,0.381633,0.506341,0.000000,0.362209
10,0.372885,0.370941,3.040926,0.000000
11,0.375749,0.291752,-3.106266,0.000000
12,0.375806,0.222724,0.000000,0.000000
13,0.337318,0.528029,0.000000,0.848949
14,0.306821,0.412815,3.035320,0.000000
15,0.295445,0.338789,3.106564,0.000000
16,0.287678,0.272974,0.000000,0.000000
17,0.301832,0.581968,0.000000,0.000000
18,0.239061,0.516919,3.112925,0.000000
19,0.205262,0.479823,3.012155,0.000000
20,0.170901,0.430606,0.000000,0.000000
0,0.387107,0.816889,1.551350,0.000000
1,0.457507,0.730730,0.000000,0.772340
2,0.513793,0.649873,2.958376,0.000000
3,0.565456,0.598820,2.829189,0.000000
4,0.618442,0.572101,0.000000,0.000000
5,0.430517,0.503570,0.000000,0.396555
6,0.446259,0.390801,3.073838,0.000000
7,0.459791,0.326191,-3.059828,0.000000
8,0.466851,0.269864,0.000000,0.000000
9,0.380872,0.496344,0.000000,0.403453
10,0.369096,0.372383,3.048606,0.000000
11,0.368973,0.300935,-3.075673,0.000000
12,0.364646,0.237081,0.000000,0.000000
13,0.335045,0.519360,0.000000,0.828451
14,0.303074,0.410947,3.079861,0.000000
15,0.289074,0.349789,3.107851,0.000000
16,0.277741,0.291266,0.000000,0.000000
17,0.297621,0.570847,0.000000,0.000000
18,0.237487,0.510135,-3.137604,0.000000
19,0.202837,0.475429,3.017597,0.000000
20,0.165754,0.427708,0.000000,0.000000
0,0.391957,0.810878,1.545486,0.000000
1,0.459631,0.728714,0.000000,0.802466
2,0.518955,0.648573,3.003604,0.000000
3,0.572831,0.593589,2.689180,0.000000
4,0.631598,0.572591,0.000000,0.000000
5,0.433062,0.508417,0.000000,0.390241
6,0.447785,0.397735,3.043770,0.000000
7,0.463408,0.331027,-3.079376,0.000000
8,0.473985,0.268603,0.000000,0.000000
9,0.384163,0.502987,0.000000,0.392712
10,0.376205,0.375691,3.102017,0.000000
11,0.374439,0.298460,-3.102337,0.000000
12,0.370080,0.228381,0.000000,0.000000
13,0.340283,0.527127,0.000000,0.762507
14,0.308411,0.419310,3.078445,0.000000
15,0.291774,0.346381,3.121028,0.000000
16,0.278026,0.279828,0.000000,0.000000
17,0.302912,0.579624,0.000000,0.000000
18,0.242353,0.513397,3.088358,0.000000
19,0.209694,0.473624,3.037941,0.000000
20,0.177271,0.424548,0.000000,0.000000
0,0.387009,0.814707,1.564087,0.000000
1,0.457149,0.731046,0.000000,0.791809
2,0.518365,0.659687,3.062139,0.000000
3,0.573244,0.605147,2.861731,0.000000
4,0.628127,0.574990,0.000000,0.000000
5,0.432654,0.517084,0.000000,0.446919
6,0.451463,0.406747,3.083613,0.000000
7,0.466544,0.341403,-3.055911,0.000000
8,0.474666,0.284240,0.000000,0.000000
9,0.384960,0.509223,0.000000,0.433244
10,0.374453,0.388070,-3.138845,0.000000
11,0.367529,0.310703,-3.092300,0.000000
12,0.358932,0.249049,0.000000,0.000000
13,0.342489,0.529668,0.000000,0.817903
14,0.304679,0.429208,3.095555,0.000000
15,0.284619,0.367418,3.088852,0.000000
16,0.270788,0.315676,0.000000,0.000000
17,0.306766,0.579233,0.000000,0.000000
18,0.242392,0.522021,3.132497,0.000000
19,0.204620,0.487830,3.070461,0.000000
20,0.168210,0.449827,0.000000,0.000000
0,0.390884,0.823488,1.548545,0.000000
1,0.462751,0.743020,0.000000,0.789884
2,0.515835,0.663234,2.953165,0.000000
3,0.568959,0.609049,2.700666,0.000000
4,0.621972,0.589436,0.000000,0.000000
5,0.432181,0.524856,0.000000,0.367331
6,0.449923,0.410971,3.087758,0.000000
7,0.462721,0.350441,-3.044501,0.000000
8,0.468800,0.296040,0.000000,0.000000
9,0.384031,0.515548,0.000000,0.379389
10,0.381352,0.386466,3.135539,0.000000
11,0.380285,0.313864,-3.072462,0.000000
12,0.375531,0.257285,0.000000,0.000000
13,0.339391,0.536637,0.000000,0.929804
14,0.310851,0.422275,3.065966,0.000000
15,0.299557,0.356051,3.129591,0.000000
16,0.291214,0.303324,0.000000,0.000000
17,0.301218,0.585361,0.000000,0.000000
18,0.233896,0.525910,3.134642,0.000000
19,0.197619,0.493422,3.038204,0.000000
20,0.161233,0.453337,0.000000,0.000000
0,0.391383,0.835833,1.559330,0.000000
1,0.459680,0.752849,0.000000,0.798572
2,0.514493,0.668386,2.941337,0.000000
3,0.566760,0.615115,2.635349,0.000000
4,0.626837,0.597275,0.000000,0.000000
5,0.432821,0.531111,0.000000,0.382576
6,0.449939,0.421449,3.108696,0.000000
7,0.462849,0.353495,-3.070853,0.000000
8,0.470159,0.291303,0.000000,0.000000
9,0.387787,0.522301,0.000000,0.364268
10,0.379780,0.397734,3.132611,0.000000
11,0.375395,0.318379,-3.090508,0.000000
12,0.368558,0.254304,0.000000,0.000000
13,0.343459,0.545210,0.000000,0.855463
14,0.313097,0.434494,3.077116,0.000000
15,0.298167,0.362025,3.141581,0.000000
16,0.286298,0.304408,0.000000,0.000000
17,0.305326,0.598177,0.000000,0.000000
18,0.244451,0.531544,-3.095332,0.000000
19,0.208686,0.495861,3.090473,0.000000
20,0.172241,0.455578,0.000000,0.000000
0,0.389838,0.846927,1.542144,0.000000
1,0.459664,0.760919,0.000000,0.784018
2,0.515313,0.684034,2.943612,0.000000
3,0.570952,0.632585,2.936651,0.000000
4,0.622643,0.601504,0.000000,0.000000
5,0.427191,0.537315,0.000000,0.407041
6,0.446832,0.424332,3.128354,0.000000
7,0.459447,0.357062,-3.066465,0.000000
8,0.465348,0.303748,0.000000,0.000000
9,0.380781,0.530942,0.000000,0.445089
10,0.372067,0.410564,3.124979,0.000000
11,0.368014,0.337799,-3.122796,0.000000
12,0.364074,0.284984,0.000000,0.000000
13,0.337811,0.553129,0.000000,0.837919
14,0.303228,0.448518,3.104746,0.000000
15,0.286422,0.390602,3.049893,0.000000
16,0.278429,0.349204,0.000000,0.000000
17,0.301656,0.603324,0.000000,0.000000
18,0.237957,0.540566,-3.121835,0.000000
19,0.202391,0.506884,3.078599,0.000000
20,0.170134,0.472231,0.000000,0.000000
0,0.389204,0.847416,1.556970,0.000000
1,0.457181,0.766803,0.000000,0.802920
2,0.509776,0.688642,2.912984,0.000000
3,0.563793,0.638332,2.768568,0.000000
4,0.619684,0.616212,0.000000,0.000000
5,0.431635,0.544313,0.000000,0.379726
6,0.446975,0.431432,3.071061,0.000000
7,0.460603,0.366085,-3.038819,0.000000
8,0.466590,0.308069,0.000000,0.000000
9,0.384890,0.535471,0.000000,0.403969
10,0.376597,0.410466,3.106890,0.000000
11,0.374302,0.337752,-3.070940,0.000000
12,0.367938,0.275699,0.000000,0.000000
13,0.339833,0.556627,0.000000,0.780728
14,0.308543,0.450013,3.100104,0.000000
15,0.293170,0.388261,3.088624,0.000000
16,0.282621,0.333708,0.000000,0.000000
17,0.302527,0.608671,0.000000,0.000000
18,0.245958,0.543529,3.136535,0.000000
19,0.214213,0.506595,3.043742,0.000000
20,0.183874,0.463386,0.000000,0.000000
0,0.394821,0.840726,1.559492,0.000000
1,0.462245,0.763460,0.000000,0.749267
2,0.515189,0.680592,2.958646,0.000000
3,0.565742,0.626487,2.786392,0.000000
4,0.619383,0.599635,0.000000,0.000000
5,0.436696,0.549435,0.000000,0.388137
6,0.451557,0.433332,3.099787,0.000000
7,0.463270,0.364734,-3.072945,0.000000
8,0.469254,0.305370,0.000000,0.000000
9,0.391452,0.542715,0.000000,0.380088
10,0.377314,0.419892,3.070656,0.000000
11,0.374194,0.348498,-3.107702,0.000000
12,0.369955,0.293945,0.000000,0.000000
13,0.349938,0.561473,0.000000,0.811389
14,0.315155,0.454672,3.068678,0.000000
15,0.299775,0.392349,3.057972,0.000000
16,0.292343,0.345799,0.000000,0.000000
17,0.312457,0.609641,0.000000,0.000000
18,0.249983,0.544160,3.127130,0.000000
19,0.217839,0.509479,3.082384,0.000000
20,0.188204,0.473442,0.000000,0.000000
0,0.396778,0.836809,1.571692,0.000000
1,0.465079,0.755566,0.000000,0.764643
2,0.517350,0.677048,2.968199,0.000000
3,0.567867,0.623978,2.820063,0.000000
4,0.623997,0.594145,0.000000,0.000000
5,0.441783,0.545188,0.000000,0.347628
6,0.456373,0.433185,3.118011,0.000000
7,0.466756,0.365905,-3.054364,0.000000
8,0.470944,0.302442,0.000000,0.000000
9,0.397043,0.540240,0.000000,0.411160
10,0.384878,0.413049,3.061362,0.000000
11,0.383778,0.340373,-3.093189,0.000000
12,0.379826,0.278258,0.000000,0.000000
13,0.354887,0.561858,0.000000,0.748770
14,0.322885,0.456228,3.109915,0.000000
15,0.305590,0.391862,3.106696,0.000000
16,0.293549,0.339876,0.000000,0.000000
17,0.316067,0.611723,0.000000,0.000000
18,0.261287,0.542766,-3.127536,0.000000
19,0.230074,0.504591,3.114699,0.000000
20,0.200971,0.466975,0.000000,0.000000
0,0.393739,0.810860,1.566364,0.000000
1,0.460908,0.736380,0.000000,0.757539
2,0.518403,0.650835,2.934408,0.000000
3,0.572267,0.598410,2.746433,0.000000
4,0.621724,0.578846,0.000000,0.000000
5,0.436346,0.528835,0.000000,0.402860
6,0.452506,0.426429,3.076658,0.000000
7,0.467192,0.361195,-3.088268,0.000000
8,0.477570,0.300052,0.000000,0.000000
9,0.392468,0.523951,0.000000,0.391489
10,0.382472,0.409239,3.061170,0.000000
11,0.382012,0.338341,-3.106790,0.000000
12,0.379623,0.280530,0.000000,0.000000
13,0.352553,0.546866,0.000000,0.812103
14,0.321968,0.449379,3.046803,0.000000
15,0.308519,0.386038,3.075176,0.000000
16,0.300593,0.330907,0.000000,0.000000
17,0.318377,0.599207,0.000000,0.000000
18,0.263057,0.540583,3.127461,0.000000
19,0.228959,0.503410,2.979155,0.000000
20,0.199791,0.458876,0.000000,0.000000
0,0.391494,0.803580,1.571739,0.000000
1,0.459332,0.732225,0.000000,0.755673
2,0.514325,0.656596,2.986813,0.000000
3,0.566635,0.604088,2.868682,0.000000
4,0.618543,0.574753,0.000000,0.000000
5,0.433774,0.532157,0.000000,0.389607
6,0.453223,0.422940,3.104611,0.000000
7,0.467230,0.358242,-3.054205,0.000000
8,0.474544,0.300419,0.000000,0.000000
9,0.391753,0.528264,0.000000,0.394165
10,0.382240,0.412435,3.053651,0.000000
11,0.382657,0.342927,-3.087675,0.000000
12,0.379934,0.286151,0.000000,0.000000
13,0.352311,0.548772,0.000000,0.808009
14,0.319806,0.448797,3.009623,0.000000
15,0.308799,0.389119,3.087347,0.000000
16,0.302479,0.340073,0.000000,0.000000
17,0.318443,0.595092,0.000000,0.000000
18,0.261060,0.532333,-3.119340,0.000000
19,0.227804,0.497549,3.035218,0.000000
20,0.197744,0.458540,0.000000,0.000000
0,0.388738,0.801917,1.573429,0.000000
1,0.456734,0.732698,0.000000,0.737195
2,0.511177,0.651454,2.976337,0.000000
3,0.561406,0.598144,2.750452,0.000000
4,0.611018,0.575749,0.000000,0.000000
5,0.430866,0.533813,0.000000,0.392787
6,0.449055,0.424016,3.069098,0.000000
7,0.464864,0.358465,-3.055176,0.000000
8,0.473960,0.298375,0.000000,0.000000
9,0.389458,0.528426,0.000000,0.374259
10,0.380217,0.411855,3.051765,0.000000
11,0.380980,0.340590,-3.059538,0.000000
12,0.376824,0.282425,0.000000,0.000000
13,0.352026,0.548261,0.000000,0.805166
14,0.321085,0.451218,3.016610,0.000000
15,0.309449,0.388580,3.104905,0.000000
16,0.301388,0.334127,0.000000,0.000000
17,0.320871,0.596287,0.000000,0.000000
18,0.262397,0.536144,3.111674,0.000000
19,0.228803,0.499456,3.035715,0.000000
20,0.197490,0.457005,0.000000,0.000000
0,0.375933,0.806300,1.582064,0.000000
1,0.446633,0.735958,0.000000,0.710840
2,0.499228,0.664404,2.974381,0.000000
3,0.550020,0.615180,2.978591,0.000000
4,0.590445,0.587123,0.000000,0.000000
5,0.421238,0.530161,0.000000,0.377935
6,0.435022,0.414433,2.973591,0.000000
7,0.455118,0.346232,3.099383,0.000000
8,0.471844,0.297203,0.000000,0.000000
9,0.379057,0.529111,0.000000,0.447945
10,0.366625,0.408833,2.904844,0.000000
11,0.375542,0.342565,3.124204,0.000000
12,0.382560,0.296480,0.000000,0.000000
13,0.340420,0.553410,0.000000,0.788835
14,0.302575,0.450757,2.925943,0.000000
15,0.294017,0.388937,2.980639,0.000000
16,0.294993,0.347202,0.000000,0.000000
17,0.309621,0.603990,0.000000,0.000000
18,0.248253,0.540151,3.027273,0.000000
19,0.218490,0.501110,3.037859,0.000000
20,0.193614,0.460317,0.000000,0.000000
0,0.377823,0.785234,1.580668,0.000000
1,0.443784,0.716390,0.000000,0.688328
2,0.495103,0.646386,2.983900,0.000000
3,0.542686,0.599265,3.017677,0.000000
4,0.584653,0.566922,0.000000,0.000000
5,0.422073,0.510427,0.000000,0.399423
6,0.442352,0.406652,3.059009,0.000000
7,0.460011,0.344201,-3.112967,0.000000
8,0.472196,0.295864,0.000000,0.000000
9,0.380536,0.510445,0.000000,0.561717
10,0.372455,0.401635,2.939067,0.000000
11,0.380013,0.343086,-3.124006,0.000000
12,0.385263,0.295902,0.000000,0.000000
13,0.341878,0.533972,0.000000,0.813348
14,0.306687,0.439698,3.067598,0.000000
15,0.292127,0.389678,3.002179,0.000000
16,0.287001,0.354295,0.000000,0.000000
17,0.309685,0.582255,0.000000,0.000000
18,0.252090,0.522586,-3.114564,0.000000
19,0.219599,0.490697,3.061071,0.000000
20,0.193009,0.460024,0.000000,0.000000
0,0.367000,0.788941,1.582421,0.000000
1,0.432682,0.722510,0.000000,0.640518
2,0.481083,0.645591,2.960657,0.000000
3,0.525197,0.597527,2.908651,0.000000
4,0.569095,0.567797,0.000000,0.000000
5,0.410728,0.517786,0.000000,0.405308
6,0.422305,0.413160,2.872822,0.000000
7,0.446029,0.353584,3.075746,0.000000
8,0.466591,0.310449,0.000000,0.000000
9,0.370149,0.517993,0.000000,0.441782
10,0.363165,0.401659,2.907689,0.000000
11,0.373779,0.341260,-3.101792,0.000000
12,0.379452,0.299218,0.000000,0.000000
13,0.332163,0.541404,0.000000,0.799461
14,0.301691,0.441250,2.947710,0.000000
15,0.295759,0.382986,3.057403,0.000000
16,0.295015,0.339929,0.000000,0.000000
17,0.299789,0.589060,0.000000,0.000000
18,0.244439,0.527417,3.026666,0.000000
19,0.218761,0.491199,3.038242,0.000000
20,0.195641,0.450192,0.000000,0.000000
0,0.360126,0.773629,1.578308,0.000000
1,0.426618,0.702965,0.000000,0.663275
2,0.473714,0.632822,2.965600,0.000000
3,0.517340,0.587586,2.982039,0.000000
4,0.560711,0.555027,0.000000,0.000000
5,0.403037,0.504155,0.000000,0.445542
6,0.417538,0.414335,2.929971,0.000000
7,0.438749,0.359919,-3.121881,0.000000
8,0.454960,0.315779,0.000000,0.000000
9,0.362154,0.503674,0.000000,0.443516
10,0.358644,0.408338,3.000200,0.000000
11,0.364625,0.351372,-3.084615,0.000000
12,0.366975,0.302061,0.000000,0.000000
13,0.327551,0.526007,0.000000,0.878399
14,0.299905,0.439151,2.958845,0.000000
15,0.293025,0.384582,3.082033,0.000000
16,0.290249,0.342490,0.000000,0.000000
17,0.297888,0.573784,0.000000,0.000000
18,0.249576,0.520179,-3.129540,0.000000
19,0.219894,0.488032,3.083797,0.000000
20,0.190972,0.452830,0.000000,0.000000
0,0.354719,0.756742,1.583965,0.000000
1,0.419546,0.690603,0.000000,0.695288
